cell_id,lat,lon,depth_km,Degree,PageRank,Closeness,Betweenness,Eigenvector,Katz,HITS_Hub,HITS_Auth,community
111_75_2,40.6552,15.9978,20.0,0.00012023566189731875,1.3285526159755928e-05,0.23579275639662628,1.2481895117005474e-09,6.208227183152326e-08,0.00766602660171482,3.3525198973499075e-10,1.017844949510138e-09,8
115_33_3,36.8907,16.03,30.0,0.00012023566189731875,1.2733818204193324e-05,0.2523974265598446,8.218443990104926e-08,2.9731558856645504e-06,0.00766614725259749,3.0322376011575586e-07,9.211247856676398e-08,15
90_90_0,42.12279285714286,13.59302142857143,0.0,0.0016832992665624625,6.014797600867367e-05,0.2962949768436053,2.24039208122501e-05,3.185857400467887e-05,0.007726043922966976,4.033096669685179e-06,2.878867841277084e-06,11
124_53_1,38.591,17.256,10.0,0.00012023566189731875,1.324956726707197e-05,0.23723882193539186,0.0,3.1586098425173395e-07,0.007666186892383087,6.997977858252336e-11,3.110242070339605e-08,13
111_46_5,38.08225,15.78615,50.0,0.0002404713237946375,1.5859766363483102e-05,0.2826892355800279,5.35994698540869e-07,4.950546939012653e-06,0.007671685995991477,9.530320117051635e-08,5.462781000698037e-07,10
111_38_0,37.332233333333335,15.675433333333332,0.0,0.00036070698569195625,2.2016863282122465e-05,0.2824396373144972,1.969842416571792e-05,2.1638211321103938e-05,0.007675478570067635,2.2847583192364575e-06,8.855683176203317e-07,2
109_62_10,39.449,15.663,100.0,0.00012023566189731875,2.024912441515951e-05,0.21583536617013546,0.0,6.562974523907625e-07,0.007666008450152508,7.758341613409286e-08,3.0162507476102875e-23,16
100_82_2,41.367,14.778133333333335,20.0,0.00036070698569195625,2.1494576798706455e-05,0.25240125639197003,6.01431209985346e-05,5.698667493684807e-06,0.0076740043565409095,8.065599917074897e-07,3.6932645871879415e-08,2
95_47_1,38.2468,13.9485,10.0,0.00012023566189731875,1.5490215803893573e-05,0.21536031487091847,0.0,0.00012349036300876842,0.007666010161546326,2.09261837784045e-05,3.4775964154179237e-15,2
115_44_6,37.865,16.1287,60.0,0.00012023566189731875,1.3180307806425311e-05,0.2586533976053491,6.782297103552739e-07,9.911247337522984e-07,0.007666197946002879,1.1996211228211186e-10,9.906024584251803e-08,15
107_48_18,38.286,15.316,180.0,0.0002404713237946375,1.75151186657685e-05,0.28771577818521465,6.303578920364855e-05,8.874632987718305e-06,0.007671963413281545,7.617054691541749e-11,1.1822168673508006e-06,4
60_148_0,47.402,10.061,0.0,0.00012023566189731875,1.2866016893607517e-05,0.2525277060877486,0.0,2.9495173324353754e-06,0.007666212528820098,3.8816751795201533e-07,6.494232687587869e-08,3
87_138_1,46.421,13.595,10.0,0.0002404713237946375,1.862037463093468e-05,0.24476522609220266,1.59262106806743e-09,4.577395141751302e-06,0.007669983934135341,5.873908031285217e-07,1.6763358719159653e-08,3
41_135_0,46.258975,7.57870625,0.0,0.0018636527594084406,6.739676442934361e-05,0.3160554816644499,0.00021402977014920712,0.0010030468364128037,0.007658780985500326,5.123321420499139e-05,0.0001177099552122438,9
97_37_0,37.3022,14.1472,0.0,0.00012023566189731875,1.9578715424561472e-05,0.22335611563922494,0.0,2.868403992270414e-06,0.007666009145517089,4.651370896481371e-07,-6.836866693648887e-24,1
110_57_1,39.03816666666666,15.7125,10.0,0.0007214139713839125,4.178882000298209e-05,0.25911271730325874,0.00018071143605180636,1.1435348152875562e-06,0.007685721472247792,3.72836892936613e-08,1.0030486174361191e-07,8
108_74_2,40.56927692307693,15.620707692307692,20.0,0.002524948899843694,0.00013175405100805817,0.3125223109441052,9.107139728882431e-05,0.00045998212220350513,0.007739227065983644,2.2954651829668448e-05,5.6153193516923144e-05,2
64_129_0,45.699284848484844,10.559181818181818,0.0,0.0034267163640735844,0.00015267183965767038,0.3151035253556612,0.00027691156454410154,0.0008720159840359456,0.007765811203787915,7.658732792337906e-05,7.182914803733789e-05,16
110_45_2,37.9335,15.6715,20.0,0.0002404713237946375,1.833015635739392e-05,0.29034228761934683,2.8321354922043805e-06,0.00023018355041869572,0.007644086425282659,2.4419911885364624e-08,3.8221938759375484e-05,16
41_111_0,44.06244615384615,7.641507692307693,0.0,0.0015630636046651439,7.233786871007505e-05,0.30365651070665767,9.41480377154568e-05,0.0002154997484559089,0.0077143616451294415,2.634489098971735e-05,1.0338327312160958e-05,14
94_143_1,46.825,14.509,10.0,0.00012023566189731875,1.3321476327621665e-05,0.24583598126006828,0.0,2.0443398767761278e-05,0.007666065788072261,3.346997876965908e-06,8.733747575949533e-08,4
106_81_1,41.237750000000005,15.4169,10.0,0.0002404713237946375,1.943364090157304e-05,0.22967207455988953,9.13817372012541e-08,7.689594530263492e-07,0.007669921754255112,5.130979077262959e-08,2.1534502825792568e-08,16
102_42_2,37.73640204081633,14.707146258503402,20.0,0.008296260670914993,0.0005839091688299223,0.33089975929499293,0.0008233685409064746,0.0016843497898681129,0.008207792933858258,0.00022052520965103292,0.00011213431921182616,1
93_101_0,43.08566666666667,14.044983333333333,0.0,0.0013827101118191656,6.680001785888712e-05,0.29450090294253034,2.721109323520368e-05,0.0003360029029479912,0.007704851050369729,4.2609755839120294e-05,1.4624533683734052e-05,3
115_78_1,40.894,16.461,10.0,0.00012023566189731875,1.3781891353488145e-05,0.23115941021970846,0.0,3.409431132413554e-07,0.007666034192409629,9.545766013609224e-09,1.4095873429590789e-08,3
120_54_0,38.692,16.7985,0.0,0.0002404713237946375,1.9623132777400997e-05,0.2652992870699692,4.5847007622374684e-07,3.357920812334925e-06,0.007670158907459026,1.595903967867881e-07,2.626351335876152e-07,14
93_50_0,38.478317073170736,13.740682926829269,0.0,0.0023445954069977156,0.00016819753076248082,0.29221931380988353,0.00013318132452161348,2.134703802379792e-05,0.007833859267205945,1.6082667885096952e-06,2.028599494344847e-06,16
110_60_22,39.31863333333333,15.695566666666666,220.0,0.00036070698569195625,2.1172378812024205e-05,0.29257910752290994,2.3497875104605636e-07,9.747773889983656e-05,0.007668633473641974,1.6276013371757435e-05,1.5719358774477442e-05,18
88_111_1,44.01475000000001,13.4726,10.0,0.0002404713237946375,1.7721946856673378e-05,0.2465245872484216,6.709473621373893e-07,1.9620044132755375e-06,0.00766997572361888,1.3267332000337972e-07,2.295600771280789e-08,15
94_82_1,41.39419230769231,14.041484615384615,10.0,0.0015029457737164844,8.227068597729811e-05,0.2994257735855849,7.534068132512554e-05,0.00022785052260232403,0.007717640979087224,3.663318586901082e-05,1.4225485054578232e-06,4
109_64_25,39.639,15.625,250.0,0.00012023566189731875,1.2975203591400796e-05,0.2589553981474274,1.6970532571075743e-07,1.4684124649595821e-06,0.007666145764948529,4.8377255972840106e-08,1.608227427235413e-07,8
111_41_0,37.641,15.72,0.0,0.00012023566189731875,1.3504283230755731e-05,0.22858948988566402,4.706255882159108e-09,5.74150566525154e-07,0.0076660352435941855,4.8206879876325716e-08,6.419223981665079e-09,10
109_59_16,39.249,15.601,160.0,0.00012023566189731875,1.2909529769247992e-05,0.24649901453742534,6.012144531954548e-05,3.5680567337093357e-07,0.0076661042752679725,6.619955815898229e-28,4.472344576017076e-08,8
70_121_2,45.0117,11.3422,20.0,0.00012023566189731875,1.1289808285701262e-05,0.278439906260462,0.0,0.00022749294483073157,0.007660011823096928,2.5544090633124037e-05,1.2231600158022617e-05,9
54_145_0,47.126000000000005,9.317,0.0,0.0002404713237946375,1.5132299526875365e-05,0.28397295820813984,4.650871657466362e-07,7.222345573134089e-05,0.007662385078324143,1.6948635996107577e-08,1.2387197593651075e-05,11
111_84_0,41.443920000000006,16.09582,0.0,0.0006011783094865938,3.937314683165613e-05,0.2818748729072053,6.438132162084351e-07,3.101935022655232e-05,0.007684367590123343,1.877942097427771e-06,2.806038549916065e-06,8
112_35_3,37.0892,15.7195,30.0,0.00012023566189731875,1.3283855633819466e-05,0.2262667482826634,0.0,3.562947668867655e-06,0.007666024322436809,5.271138204489684e-07,2.2735920237618447e-09,8
94_103_5,43.2453,14.1912,50.0,0.00012023566189731875,1.2885505772671917e-05,0.23528912526875637,0.0,8.915468560284618e-07,0.00766601108751538,6.714234783216131e-08,4.826114469385967e-10,0
50_135_1,46.2297,8.7652,10.0,0.00012023566189731875,1.1527875274868067e-05,0.2540278859516501,0.0,1.386108039296017e-06,0.007667557717226045,7.033765548290836e-08,4.199218983923154e-08,4
74_84_2,41.6016,11.68335,20.0,0.0002404713237946375,1.9143416056281315e-05,0.262490137288938,4.663982464910907e-07,1.666762042262058e-06,0.007670739399426442,1.313731902743725e-09,1.3274366337000803e-07,1
82_97_2,42.7735,12.6975,20.0,0.0002404713237946375,1.6504965050323904e-05,0.26285100263893935,1.2987477755961273e-06,1.3072332745781323e-06,0.0076702519608807685,4.438757734292075e-10,1.1088842485779125e-07,8
116_47_4,38.0743,16.3045,40.0,0.00012023566189731875,1.2650432965144481e-05,0.243112494701919,0.0,2.0070615370408567e-05,0.00766603141926172,3.346997876965908e-06,1.0644134527298514e-08,8
106_97_0,42.661500000000004,15.565999999999999,0.0,0.0002404713237946375,2.0375609305213977e-05,0.2415766236784013,1.4986405924490065e-05,4.937773071097702e-07,0.007670079357507116,2.4410474226502242e-08,3.49320447726698e-09,16
69_140_1,46.6437,11.3098,10.0,0.00012023566189731875,1.197777162200402e-05,0.2541637380435779,3.650834207727766e-08,9.93674970477586e-06,0.007666249904449574,1.5113969469470214e-06,1.0056008947257199e-07,4
107_29_1,36.55275,15.17125,10.0,0.000480942647589275,2.9131746122603794e-05,0.25407832834361826,1.7481921942577863e-06,2.04214046491688e-06,0.007677813667514363,1.0341198339082662e-07,6.22223819416026e-08,4
139_86_2,41.4,19.4,20.0,0.00012023566189731875,1.2693499907495708e-05,0.2493927853908663,3.899454473404126e-05,4.883950306541753e-07,0.007666105931526907,1.6852851274336166e-13,4.452558069235338e-08,3
106_91_1,42.0891,15.537883333333333,10.0,0.0007214139713839125,4.0165172513224225e-05,0.26754378910459525,6.969115455926248e-05,2.9608148588306306e-06,0.00768589273025145,1.981267256725098e-07,2.184778702178851e-07,3
40_135_0,46.26594166666666,7.4716,0.0,0.001442827942767825,9.61378357710142e-05,0.27951604772307176,7.367153229999104e-05,1.5314071408213902e-05,0.007709900137628827,1.4123914114577312e-06,6.093203083610413e-07,8
75_109_2,43.88433333333333,11.877,20.0,0.00036070698569195625,2.717547791785133e-05,0.2716198563030699,1.3866971966407469e-05,1.8218223466663384e-06,0.007674701867004662,7.515332852812472e-08,1.7272035100796463e-07,16
77_140_0,46.6715,12.3292,0.0,0.0003005891547432969,2.037448167956451e-05,0.26658332932673046,1.7819290640911397e-06,2.4929250749265486e-06,0.007674325847602849,1.3239281734786292e-07,2.972307400600681e-07,8
105_51_0,38.518233333333335,15.066250000000002,0.0,0.0006011783094865938,3.1701837998418026e-05,0.2991888051513571,2.7990415234550208e-06,0.00014032927158997736,0.007699351434154379,2.059485841460245e-05,3.682713437445033e-06,8
48_118_1,44.71633333333333,8.536,10.0,0.00036070698569195625,2.8523998444562323e-05,0.23407728462469393,6.014208588742081e-05,2.2964206637595436e-06,0.007673827992919967,2.8378913419345445e-07,1.5144703886298695e-09,1
100_40_1,37.5636,14.449349999999999,10.0,0.0002404713237946375,1.962257393394198e-05,0.24849118613683896,8.074148656544185e-07,2.3056321749959397e-06,0.00766998249578013,2.2772322247087612e-07,3.317725433549866e-08,8
107_55_6,38.913,15.39,60.0,0.00012023566189731875,1.2867763092489751e-05,0.24125427858676105,0.0,4.5289002504150664e-07,0.0076660431193642095,4.855116620477354e-08,5.935116293904222e-10,3
132_69_1,39.933,18.381,10.0,0.0002404713237946375,1.8265555251304616e-05,0.2510527189579969,0.00012042816642349839,7.810177471200007e-07,0.007670094751114475,6.115355284832473e-08,3.647775722949779e-08,4
152_81_1,40.766000000000005,20.9025,10.0,0.0002404713237946375,1.7975866246146296e-05,0.2840505464480874,7.199743046765075e-07,0.00014952317533329122,0.00765419090033486,4.0581903353880834e-08,2.5735926786906862e-05,1
69_121_0,44.96023846153847,11.175276923076922,0.0,0.0015630636046651439,7.882300805916945e-05,0.2886644453699847,6.96004659594642e-05,7.484986094136573e-05,0.007715446553383679,1.1327456770961502e-05,9.859828811497552e-07,4
61_130_0,45.782399999999996,10.15965,0.0,0.0002404713237946375,1.576056673008037e-05,0.27810937787363527,2.1432268676636251e-07,2.6178763314084648e-05,0.007668984276392662,1.2169154066230198e-06,2.793109710452627e-06,8
74_149_1,47.4865,11.9495,10.0,0.0002404713237946375,1.908350663225845e-05,0.24494183478132822,6.537476462552302e-07,1.6986301939733906e-06,0.007669918912574287,1.1238516226119112e-07,5.2564055392467867e-08,4
75_107_0,43.71196666666667,11.892964285714285,0.0,0.003967776842611519,0.00018909109882928493,0.3193687120804854,0.0002778503476145004,0.0004369906623370368,0.007839422775776083,6.719914302317764e-05,7.724684949693342e-06,2
111_87_3,41.727,16.058,30.0,0.00012023566189731875,1.6984422026620958e-05,0.19191453030897385,1.4579407745780054e-05,9.007253395380872e-07,0.007666014047311083,9.432266285428136e-08,3.1511398389316545e-11,2
101_53_29,38.7232,14.6782,290.0,0.00012023566189731875,1.4058643477695458e-05,0.22154739547954874,2.858412439400258e-07,8.442312592211722e-07,0.00766603251809517,2.55867725175496e-08,1.9069180540140306e-08,6
89_139_0,46.521100000000004,13.836099999999998,0.0,0.0006011783094865938,2.9557720806819456e-05,0.2791689044038668,6.656867481658134e-06,1.3232628192052203e-05,0.00768152414038325,2.112027836542843e-07,1.9894668595847495e-06,8
109_54_15,38.75142631578947,15.59787894736842,150.0,0.002284477576049056,8.561648794836473e-05,0.30564283483086196,0.00010875283744661012,0.00015477482617638159,0.007741323529265444,1.599323306658523e-05,9.265504945619414e-06,3
77_116_2,44.5145,12.19605,20.0,0.0002404713237946375,1.6811605144513518e-05,0.2760646596076609,7.829445845849425e-07,1.86838017467819e-05,0.007668829428331652,2.0479006019887615e-08,2.764152331948498e-06,3
80_130_2,45.775,12.575,20.0,0.00012023566189731875,1.2648777395661599e-05,0.2629050102734313,0.0,2.5704540636378155e-06,0.007666451722083599,1.0968583994332118e-07,1.2477000048081767e-07,2
59_141_0,46.757,9.879,0.0,0.00012023566189731875,1.4290585614260284e-05,0.20860819182823748,2.319006785050015e-09,5.529770490557985e-06,0.007666020097516722,1.0009906390836416e-06,4.729592423776673e-10,4
125_73_0,40.3773,17.5885,0.0,0.00012023566189731875,1.2520373088427533e-05,0.2807520928976506,1.4091192491771538e-06,3.820086554167453e-06,0.007667925899240144,2.499843374486705e-10,6.170824998065044e-07,3
150_62_1,39.157,20.328,10.0,0.00012023566189731875,1.4526406608367737e-05,0.20419837957279646,0.0,2.3430354335601932e-07,0.007666022014394707,1.5108317695705066e-08,1.952484354414758e-09,2
75_120_3,44.888400000000004,11.9164,30.0,0.0002404713237946375,1.5801497148314818e-05,0.2688627400271546,9.60068738380839e-08,3.4251357975133513e-06,0.007670262343847844,1.2687449427196737e-07,3.253166417145427e-07,8
140_96_0,42.226333333333336,19.66433333333333,0.0,0.00036070698569195625,3.3549372743706e-05,0.22455316161779793,6.349409572774962e-06,4.0539763812967685e-07,0.0076738210007757926,5.186609976583739e-08,4.3941572474322065e-10,5
92_86_2,41.73425,13.8692,20.0,0.000480942647589275,2.3920051557501244e-05,0.27363953411857606,1.519521635920781e-05,2.5333773382196998e-05,0.007681139374820373,2.5899817360606548e-06,9.016386174158143e-07,11
154_75_0,40.2082,20.9717,0.0,0.00012023566189731875,1.3097172177888724e-05,0.2322081693050786,6.012144531954548e-05,1.746154208424133e-07,0.007666015368900675,1.543866987649576e-26,1.4041029093590087e-08,3
69_111_0,44.08502105263158,11.160276315789474,0.0,0.0054106047853793434,0.00028285101753264,0.33224144129748734,0.0005658495426979983,0.0006908814794296125,0.007957850088385595,6.121781714188635e-05,6.095831367901845e-05,10
146_70_1,39.87225,19.99325,10.0,0.000480942647589275,2.7971838744773688e-05,0.27824894197152944,3.4889170641947617e-07,9.73078892362331e-06,0.007678534539405111,1.3204808390886523e-06,2.456020899558951e-07,3
106_34_0,36.980484507042256,15.043232394366198,0.0,0.004148130335457497,0.00027989665175559607,0.32974526712260877,0.0013517331684790583,0.0006764408844024716,0.00794454383037269,5.8035307340299826e-05,5.498785463043924e-05,4
107_53_24,38.7316,15.3529,240.0,0.0002404713237946375,1.602124060016356e-05,0.2578315120514609,6.122019195372328e-05,1.492176971613888e-06,0.007670242700576407,3.402878691885194e-11,1.58815261455116e-07,8
92_134_1,46.05704,14.203153333333335,10.0,0.0018035349284597811,7.966141040799559e-05,0.3064085324294951,0.00017981950740792393,0.00034385194402790587,0.007727124343864942,5.30972952468616e-05,4.22892169266749e-06,4
152_74_1,40.16585,20.718400000000003,10.0,0.0002404713237946375,2.6173477782009684e-05,0.2418400430351405,8.069199477532486e-08,6.329035976261651e-07,0.0076699680112085255,9.667807389343842e-09,6.908538100852548e-08,15
64_114_5,44.356,10.469,50.0,0.00012023566189731875,1.4051801213644582e-05,0.22248378251855816,0.0,8.202676411132152e-07,0.007666018673844605,1.0265628661328014e-07,6.053018481981649e-09,8
43_111_1,44.091950000000004,7.904775,10.0,0.000480942647589275,2.520603325854195e-05,0.2880495956499905,5.068537889067123e-06,5.051094924599338e-05,0.007675005644263075,1.2159192896303252e-08,8.22195795040123e-06,2
145_90_1,41.633,20.201999999999998,10.0,0.0002404713237946375,1.4553706308688688e-05,0.29289336526271303,1.2679352893117114e-05,0.0001523212232526074,0.007655536053174004,1.3896728077332319e-10,2.6235908011783325e-05,8
136_94_0,42.1,19.195,0.0,0.00012023566189731875,1.3211200673343373e-05,0.24108294563531749,4.862563434953593e-07,2.413467078360052e-07,0.007666101616669901,9.961172397136265e-11,2.338952916172972e-08,8
97_80_0,41.16996,14.376439999999999,0.0,0.0005410604785379344,3.134323490426307e-05,0.2955054183691597,2.4124133418110782e-05,0.0008333628383911379,0.007630877344609679,6.231926802097387e-05,7.694278234583336e-05,9
87_101_0,43.1028085106383,13.338319148936169,0.0,0.004629072983046772,0.0002186191473635432,0.3156296844462154,0.00042450101108539934,7.726093397375172e-05,0.007854807105074673,5.156557044398595e-06,6.862732568114737e-06,3
42_132_0,45.9825,7.7265,0.0,0.0002404713237946375,1.7038843319864084e-05,0.2573289398369456,1.7611125008831336e-07,1.3087106596335875e-06,0.007670167258400852,9.55611598116528e-08,3.866378625421018e-08,2
108_48_5,38.24896666666667,15.437866666666666,50.0,0.00036070698569195625,2.446196285987511e-05,0.2712345296525185,3.50633635841445e-07,4.442458225815641e-06,0.007674214857842975,4.243751943486597e-07,4.14326434042492e-07,1
114_56_1,38.896,16.185,10.0,0.0002404713237946375,1.916561668367089e-05,0.24087696941612605,9.421013452185931e-09,7.754667393437856e-07,0.00767008612868537,2.6672205281900984e-08,4.365307719528622e-08,6
59_114_7,44.3537,9.857,70.0,0.00012023566189731875,1.3164949691710866e-05,0.23370565507551808,4.980044392321381e-09,1.8587432636341213e-07,0.007665993300522872,3.700964648461643e-09,1.6029999527478282e-10,2
74_120_0,44.891,11.764,0.0,0.00012023566189731875,1.335019380871827e-05,0.24727953856216922,6.012144531954548e-05,3.7690202523189717e-07,0.00766620588560227,9.763642498464145e-27,2.883979300376144e-08,17
110_52_7,38.59285,15.6548,70.0,0.0002404713237946375,1.533391464483943e-05,0.27907054777283785,1.9521123438382524e-07,4.117241768462524e-05,0.007665489568596443,1.6809873465883699e-07,6.83360144375135e-06,3
112_66_0,39.854459999999996,16.024351538461538,0.0,0.02025970902969821,0.0010995747432987035,0.36454087223317994,0.005139047930298345,0.002720037293415289,0.00871096324829074,0.0002839224393905355,0.00039630360917251146,4
108_51_10,38.517250000000004,15.44225,100.0,0.000480942647589275,4.93267799343787e-05,0.27274665092560707,0.0010603984150524182,2.256725772461444e-05,0.007678252547293534,3.4015468114575253e-06,2.8046250463329317e-07,11
79_52_0,38.703,12.134,0.0,0.00012023566189731875,1.2296482286432833e-05,0.2742757267465827,1.8904020312474103e-07,4.907471560362029e-06,0.007667343128912676,2.298434297171797e-07,4.6198877504371603e-07,1
122_20_3,35.6703,16.7497,30.0,0.00012023566189731875,1.1117553049658316e-05,0.28131712019482824,0.0,0.00013714285796118428,0.007651220487969572,2.669448438062879e-07,2.3330382543656422e-05,18
110_52_15,38.597,15.714,150.0,0.00012023566189731875,1.2860407625288665e-05,0.26244458118363545,8.102603248506147e-06,9.3225101296528e-07,0.007666224014252394,1.7746173039172133e-13,9.728247151362505e-08,14
77_112_3,44.16342222222222,12.147677777777778,30.0,0.0010821209570758689,5.9118318718168176e-05,0.31157397868394926,0.0010574906353104428,0.0005011573616226486,0.00767488901926209,6.365784473591315e-05,4.684861756139361e-05,15
89_100_0,43.01417391304348,13.553478260869566,0.0,0.0027053023926896717,0.00013388382866720843,0.2929036802253918,0.00017843144105351614,2.254298557050871e-05,0.007755844390172101,1.4136202052947722e-06,1.7593190549795118e-06,3
104_36_1,37.1954,14.840433333333332,10.0,0.00036070698569195625,1.8476005061882293e-05,0.30130782885918195,2.5819036615595265e-06,0.00023740324021081236,0.007651898461332108,3.976982604657493e-05,3.878317164269558e-05,4
83_106_4,43.55715,12.893699999999999,40.0,0.0002404713237946375,1.5016345908611057e-05,0.28583211616118226,0.0,8.737484731955894e-05,0.007662743735583626,3.246744320993766e-07,1.4351857083569532e-05,8
99_125_0,45.21033333333333,14.968066666666667,0.0,0.00036070698569195625,4.302474869033098e-05,0.28693162216242324,0.0010194575351012978,0.00026956368763172067,0.007663946718999752,2.554428215977444e-05,1.9386992474048227e-05,3
36_106_1,43.653,7.050400000000001,10.0,0.0006011783094865938,4.189518987006289e-05,0.2591207901049942,8.604942156069015e-06,2.4953524149360356e-06,0.007682014442156497,2.563707423945108e-07,6.455121490143385e-08,17
118_87_1,41.67803333333333,16.934116666666668,10.0,0.0007214139713839125,3.473807873353612e-05,0.29413637006648746,5.571792280682671e-06,0.00011218016220532426,0.0076804853208614215,3.4141434976061454e-06,1.5788823998695196e-05,8
41_140_1,46.67725,7.6196,10.0,0.0002404713237946375,1.6904457420159726e-05,0.2926614705209635,3.0878879888070565e-06,6.314934229728493e-05,0.0076683277017806075,1.048275206811232e-06,9.710418731578582e-06,16
110_54_17,38.78333333333333,15.648733333333332,170.0,0.00036070698569195625,2.6295831255735586e-05,0.2929036802253918,0.0,0.0003315159497486009,0.007660027276060453,3.346034855396456e-05,2.389262481928697e-05,9
111_112_1,43.95075,16.372,10.0,0.000480942647589275,3.711455866422076e-05,0.25674507624868803,5.2414956003803725e-05,5.008705549258883e-07,0.007677980483573413,1.1588779061780945e-09,5.091621431844054e-08,2
91_106_2,43.505,13.804,20.0,0.00012023566189731875,1.3094115452965197e-05,0.2515728977616455,0.0,3.813356796990407e-06,0.007666170886939564,5.430046340558831e-07,2.9998519760454174e-08,8
95_135_0,46.082,14.54,0.0,0.00012023566189731875,1.2909529769247992e-05,0.24648805642819038,0.0,2.6936818024408485e-06,0.0076661042752679725,3.771903264785157e-07,4.472344576017076e-08,15
97_132_0,45.82935,14.856850000000001,0.0,0.0002404713237946375,1.666698610670567e-05,0.2650287589822029,1.7751053725892963e-07,1.8985298460575127e-06,0.007670362503364408,3.730129191497967e-08,1.2615931280811846e-07,13
105_36_10,37.224,15.015,100.0,0.00012023566189731875,1.3848635929160564e-05,0.23388638920134983,2.5599925458440324e-07,1.1765077760528156e-05,0.007666047069561697,1.8894072166906302e-06,5.432195830392691e-10,15
103_49_13,38.394000000000005,14.846499999999999,130.0,0.0002404713237946375,1.5117692267906676e-05,0.2781744903590481,2.399362269758869e-06,9.6151250778155e-06,0.007673410452959927,8.326307948488349e-08,1.2888899088637876e-06,11
150_106_1,43.011,21.045,10.0,0.00012023566189731875,1.2966932559548102e-05,0.23555901720597608,1.5432773092612616e-07,2.6678817023629016e-07,0.007666058953332694,2.7717411099633377e-09,2.6011155893204085e-08,1
88_100_3,43.0404,13.4816,30.0,0.0005410604785379344,3.65748249852194e-05,0.2903372198561754,5.182839202611542e-06,2.3616123068534136e-05,0.007682788172181839,2.831859743778091e-07,3.7594727372597963e-06,2
86_41_0,37.73675,12.886916666666666,0.0,0.001442827942767825,7.100985252173833e-05,0.296569676223078,1.1876280847504362e-05,4.252337855566913e-05,0.007711224230175374,2.5116874936964803e-06,4.076166152548385e-06,2
122_77_0,40.773,17.284,0.0,0.00012023566189731875,1.2899281737479398e-05,0.26665170484602685,8.850977939424993e-08,1.0145613722182267e-05,0.007666465610701866,1.1888234097422853e-06,2.248225311680195e-07,11
158_59_3,38.758,21.1619,30.0,0.00012023566189731875,1.3807029077273296e-05,0.23175200278648556,2.1790471308709022e-08,4.506568197664552e-07,0.007666017159808701,1.1065068470289021e-08,1.4473768462152347e-10,1
116_94_1,42.31584615384615,16.761923076923075,10.0,0.0015630636046651439,0.00011426128118459462,0.28360015685472184,0.00019283071039545512,1.06304547676569e-05,0.007714165944504943,1.5070326708313184e-06,1.2357134496792656e-06,14
87_134_0,46.08575,13.5252,0.0,0.0007214139713839125,4.1280809074043505e-05,0.2974978985209164,5.21324144260903e-06,0.00016903917921222642,0.007690077605202854,2.6115531877226923e-05,1.201651812567581e-06,1
108_58_26,39.13798,15.499590000000001,260.0,0.0012023566189731875,4.956366393589976e-05,0.3092051453639676,0.00020242603836132927,0.0003195040548007512,0.007650875877473159,1.6608734715925747e-05,3.869709476182087e-05,8
93_100_0,42.9992,14.0228,0.0,0.00012023566189731875,1.1681089949696097e-05,0.2656170158405723,0.0,4.805634142294388e-06,0.007666389067002645,1.9156945647082792e-07,4.786552054409597e-07,1
86_98_0,42.85217362528812,13.184318999012183,0.0,0.050679331489719856,0.007911873054380701,0.39505058661473424,0.018871807244749593,0.29128814694295807,-0.021511397705852073,0.049324885832316305,0.04915451657593202,9
87_20_12,35.833,12.926,120.0,0.00012023566189731875,1.324956726707197e-05,0.23724220555095987,9.910721294799625e-08,9.605629533092193e-07,0.007666186892383087,7.079186626578173e-08,3.110242070339605e-08,13
116_36_0,37.165,16.187,0.0,0.00012023566189731875,1.3321419535203622e-05,0.2428675719083078,2.409536276331547e-07,2.611386291263589e-07,0.007666066517812578,7.296855989262502e-11,1.6150652781878222e-08,17
105_46_0,38.08421673306773,15.071956972111554,0.0,0.02206324395815799,0.0010358383843111013,0.36936536838832884,0.005850862385108506,0.004626853504178952,0.008140490727369035,0.0004939007274481379,0.0007654333452077538,8
109_62_7,39.531,15.666,70.0,0.00012023566189731875,1.2687664038663326e-05,0.2520341217291171,1.5431455630396244e-08,1.304804196083823e-06,0.007666062034929317,2.7663619990115364e-08,6.836588184298847e-08,15
68_115_4,44.4792,11.0342,40.0,0.00012023566189731875,1.1225567907451834e-05,0.28622558719779745,0.0,0.00030521919390705417,0.007652616890558535,2.5839181542802853e-05,2.6904794340098257e-05,9
111_116_0,44.26,16.457,0.0,0.00012023566189731875,2.1673512846984234e-05,0.17624496715405807,6.012144531954548e-05,1.404493007527101e-11,0.007666008104787993,-3.0999617265680133e-26,1.789291356300708e-23,1
89_133_0,45.94165,13.8185,0.0,0.0002404713237946375,2.2712355486803357e-05,0.2240722031386812,6.012144531954548e-05,0.00013809471403593597,0.007669913158652953,2.372300134240104e-05,1.9359748791977639e-10,8
118_67_1,39.91,16.765,10.0,0.00012023566189731875,2.2499679741838486e-05,0.20575683732667022,6.0241688210184575e-05,5.180877581670858e-09,0.00766601012875567,1.8113534724119447e-26,6.728577444181778e-10,2
74_104_1,43.439666666666675,11.715000000000002,10.0,0.00036070698569195625,2.597649135205823e-05,0.24817605371130175,1.5244651469283915e-07,2.934452393565605e-06,0.007673978872427934,3.7172067458983627e-07,3.7914791406670856e-08,2
